teff,mbol,age,mass,radius,sptype
13931.568,-0.8,0.075,3.633,2.2011585,B
13645.831,-2.03,0.075,4.396,4.042512,B
13335.214,-1.48,0.075,3.967,3.285877,B
13645.831,-2.74,0.075,5.002,5.605977,B
13031.668,-1.42,0.075,3.899,3.346966,B
13645.831,-1.33,0.075,3.932,2.928541,B
13335.214,-1.08,0.075,3.738,2.7330735,B
13963.684,-1.99,0.075,4.412,3.7901056,B
13335.214,-0.78,0.075,3.574,2.3804076,B
13335.214,-0.78,0.075,3.574,2.3804076,B
13931.568,-0.43,0.075,3.278,1.8563135,B
13001.695,-0.33,0.075,3.238,2.0354073,B
13031.668,-2.72,0.075,4.898,6.090477,B
13031.668,-2.93,0.075,5.101,6.7089,B
13963.684,-0.99,0.075,3.789,2.391395,B
13963.684,-1.19,0.075,3.91,2.6221125,B
13963.684,-0.9,0.075,3.715,2.2943058,B
13963.684,-0.9,0.075,3.715,2.2943058,B
13963.684,-1.59,0.075,4.139,3.1524725,B
13645.831,-1.23,0.075,3.878,2.796735,B
13963.684,-1.19,0.075,3.91,2.6221125,B
13335.214,-2.08,0.075,4.392,4.3316298,B
13963.684,-1.49,0.075,4.084,3.010588,B
13031.668,-1.02,0.075,3.659,2.7838852,B
13001.695,-1.43,0.575,3.768,3.3779352,B
13645.831,-0.26,0.075,3.126,1.7891688,B
13031.668,-1.62,0.075,4.026,3.6698754,B
13645.831,-0.84,0.075,3.645,2.33696,B
13645.831,-1.73,0.075,4.183,3.5208807,B
13645.831,-1.03,0.075,3.77,2.5506525,B
13645.831,-0.84,0.075,3.645,2.33696,B
13335.214,-1.78,0.075,4.167,3.7726917,B
13963.684,-1.59,0.075,4.139,3.1524725,B
13335.214,-1.28,0.075,3.847,2.9967556,B
13963.684,-0.99,0.075,3.789,2.391395,B
13031.668,-1.02,0.075,3.659,2.7838852,B
13031.668,-0.92,0.075,3.605,2.6585896,B
13335.214,-1.28,0.075,3.847,2.9967556,B
13335.214,-0.68,0.075,3.51,2.2732716,B
13335.214,-0.98,0.075,3.686,2.610065,B
13963.684,-0.24,0.075,3.063,1.692978,B
13963.684,-2.99,0.075,5.281,6.0069127,B
13645.831,-1.23,0.075,3.878,2.796735,B
13031.668,-0.72,0.075,3.499,2.4246626,B
13645.831,-0.74,0.075,3.574,2.2317796,B
13963.684,-2.39,0.075,4.722,4.5567093,B
13614.447,-0.36,0.075,3.238,1.8821373,B
13001.695,-1.43,0.575,3.768,3.3779352,B
13031.668,-0.62,0.075,3.444,2.3155348,B
13614.447,-0.64,0.075,3.495,2.1411707,B
13031.668,-0.62,0.075,3.444,2.3155348,B
13335.214,-1.78,0.075,4.167,3.7726917,B
13963.684,-0.9,0.075,3.715,2.2943058,B
13335.214,-0.78,0.075,3.574,2.3804076,B
13645.831,-2.63,0.075,4.903,5.3290687,B
13031.668,-1.92,0.075,4.238,4.2135806,B
13273.944,-1.58,0.575,3.853,3.4725726,B
13335.214,-1.08,0.075,3.738,2.7330735,B
13001.695,-1.63,0.575,3.886,3.7038324,B
13031.668,-2.02,0.075,4.314,4.4121604,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14288.939,-1.15,0.075,3.935,2.458393,B
14256.076,-0.96,0.075,3.779,2.262827,B
14321.879,-3.72,0.075,6.227,7.9919233,B
14288.939,-1.15,0.075,3.935,2.458393,B
14288.939,-3.35,0.075,5.712,6.7709765,B
14288.939,-1.65,0.075,4.235,3.0949335,B
14621.771,-1.61,0.075,4.281,2.901692,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14621.771,-1.41,0.075,4.157,2.6463745,B
14288.939,-2.25,0.075,4.657,4.079917,B
14962.356,-2.47,0.075,4.936,4.1176677,B
14621.771,-1.91,0.075,4.466,3.3315883,B
14621.771,-2.61,0.075,5.007,4.5988717,B
14621.771,-1.81,0.075,4.399,3.181642,B
14588.143,-1.12,0.075,3.931,2.326223,B
14621.771,-2.31,0.075,4.748,4.00545,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14927.944,-1.28,0.075,4.089,2.391395,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14288.939,-1.15,0.075,3.935,2.458393,B
14621.771,-1.41,0.075,4.157,2.6463745,B
14288.939,-1.75,0.075,4.298,3.2407932,B
14554.591,-0.58,0.075,3.385,1.8224319,B
14256.076,-0.96,0.075,3.779,2.262827,B
14621.771,-3.01,0.075,5.394,5.5290604,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14588.143,-0.93,0.075,3.75,2.131333,B
14621.771,-1.31,0.075,4.089,2.5272682,B
14621.771,-3.11,0.075,5.488,5.7896366,B
14288.939,-1.15,0.075,3.935,2.458393,B
14962.356,-2.67,0.075,5.113,4.514933,B
14256.076,-0.86,0.075,3.691,2.1609828,B
14621.771,-2.11,0.075,4.602,3.6530137,B
14288.939,-2.45,0.075,4.823,4.47354,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14962.356,-2.37,0.075,4.863,3.9323423,B
14621.771,-1.41,0.075,4.157,2.6463745,B
14621.771,-2.21,0.075,4.673,3.825175,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14288.939,-3.25,0.075,5.587,6.4662323,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14288.939,-2.05,0.075,4.509,3.7209284,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14621.771,-2.01,0.075,4.526,3.4886012,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14588.143,-1.02,0.075,3.842,2.2215257,B
14927.944,-1.09,0.075,3.905,2.191045,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14962.356,-2.17,0.075,4.702,3.5863388,B
14621.771,-2.01,0.075,4.526,3.4886012,B
14256.076,-0.86,0.075,3.691,2.1609828,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14621.771,-1.41,0.075,4.157,2.6463745,B
14621.771,-1.31,0.075,4.089,2.5272682,B
14621.771,-1.41,0.075,4.157,2.6463745,B
14288.939,-1.65,0.075,4.235,3.0949335,B
14621.771,-2.91,0.075,5.294,5.2802114,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14288.939,-1.85,0.075,4.365,3.393527,B
14621.771,-1.91,0.075,4.466,3.3315883,B
14288.939,-1.85,0.075,4.365,3.393527,B
14288.939,-2.35,0.075,4.736,4.2721972,B
14621.771,-1.31,0.075,4.089,2.5272682,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14288.939,-1.75,0.075,4.298,3.2407932,B
14288.939,-2.25,0.075,4.657,4.079917,B
14962.356,-2.07,0.075,4.636,3.424927,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14256.076,-0.86,0.075,3.691,2.1609828,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14621.771,-2.41,0.075,4.839,4.194221,B
14962.356,-1.77,0.075,4.441,2.9829867,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14288.939,-1.05,0.075,3.861,2.347747,B
14588.143,-0.93,0.075,3.75,2.131333,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14288.939,-1.65,0.075,4.235,3.0949335,B
14588.143,-1.12,0.075,3.931,2.326223,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14288.939,-1.65,0.075,4.235,3.0949335,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14962.356,-2.47,0.075,4.936,4.1176677,B
14621.771,-1.61,0.075,4.281,2.901692,B
14962.356,-1.57,0.075,4.32,2.7205162,B
14288.939,-1.65,0.075,4.235,3.0949335,B
14288.939,-3.15,0.075,5.491,6.1752043,B
14621.771,-1.31,0.075,4.089,2.5272682,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14256.076,-0.77,0.075,3.596,2.0732484,B
14288.939,-1.85,0.075,4.365,3.393527,B
14962.356,-1.77,0.075,4.441,2.9829867,B
14588.143,-1.12,0.075,3.931,2.326223,B
14288.939,-1.05,0.075,3.861,2.347747,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14621.771,-2.31,0.075,4.748,4.00545,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14621.771,-2.11,0.075,4.602,3.6530137,B
14621.771,-1.41,0.075,4.157,2.6463745,B
14588.143,-0.93,0.075,3.75,2.131333,B
14962.356,-1.47,0.075,4.255,2.5980728,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14288.939,-1.65,0.075,4.235,3.0949335,B
14962.356,-2.87,0.075,5.307,4.9505258,B
14588.143,-0.93,0.075,3.75,2.131333,B
14621.771,-2.61,0.075,5.007,4.5988717,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14288.939,-2.15,0.075,4.579,3.8962903,B
14288.939,-3.45,0.075,5.813,7.090083,B
14554.591,-0.58,0.075,3.385,1.8224319,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14927.944,-1.28,0.075,4.089,2.391395,B
14256.076,-0.96,0.075,3.779,2.262827,B
14588.143,-1.02,0.075,3.842,2.2215257,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14621.771,-2.31,0.075,4.748,4.00545,B
14588.143,-1.02,0.075,3.842,2.2215257,B
14962.356,-1.57,0.075,4.32,2.7205162,B
14962.356,-3.17,0.075,5.611,5.683964,B
14621.771,-1.31,0.075,4.089,2.5272682,B
14554.591,-0.64,0.075,3.436,1.8734897,B
14962.356,-1.77,0.075,4.441,2.9829867,B
14288.939,-1.15,0.075,3.935,2.458393,B
14288.939,-1.05,0.075,3.861,2.347747,B
14288.939,-1.75,0.075,4.298,3.2407932,B
14256.076,-0.86,0.075,3.691,2.1609828,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14621.771,-1.71,0.075,4.335,3.0384445,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14927.944,-0.9,0.075,3.703,2.0074804,B
14621.771,-1.81,0.075,4.399,3.181642,B
14288.939,-1.05,0.075,3.861,2.347747,B
14256.076,-0.77,0.075,3.596,2.0732484,B
14927.944,-0.9,0.075,3.703,2.0074804,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14621.771,-2.71,0.075,5.102,4.81561,B
14962.356,-3.07,0.075,5.502,5.4281435,B
14962.356,-2.87,0.075,5.307,4.9505258,B
14621.771,-2.41,0.075,4.839,4.194221,B
14256.076,-0.77,0.075,3.596,2.0732484,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14621.771,-2.31,0.075,4.748,4.00545,B
14621.771,-1.91,0.075,4.466,3.3315883,B
14288.939,-1.65,0.075,4.235,3.0949335,B
14288.939,-2.65,0.075,4.999,4.905139,B
14588.143,-1.12,0.075,3.931,2.326223,B
14962.356,-1.87,0.075,4.504,3.1235704,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14321.879,-3.63,0.075,6.059,7.6674566,B
14621.771,-1.61,0.075,4.281,2.901692,B
14621.771,-1.81,0.075,4.399,3.181642,B
14256.076,-0.96,0.075,3.779,2.262827,B
14927.944,-1.18,0.075,3.999,2.2837646,B
14288.939,-1.15,0.075,3.935,2.458393,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14962.356,-2.67,0.075,5.113,4.514933,B
14588.143,-1.12,0.075,3.931,2.326223,B
14223.288,-0.68,0.075,3.51,1.9982569,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14256.076,-0.77,0.075,3.596,2.0732484,B
14996.849,-3.94,0.075,6.584,8.065872,B
14288.939,-1.15,0.075,3.935,2.458393,B
14288.939,-1.65,0.075,4.235,3.0949335,B
14621.771,-1.81,0.075,4.399,3.181642,B
14962.356,-1.67,0.075,4.379,2.84873,B
14288.939,-1.85,0.075,4.365,3.393527,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14288.939,-2.25,0.075,4.657,4.079917,B
14288.939,-1.15,0.075,3.935,2.458393,B
14288.939,-1.95,0.075,4.436,3.5534592,B
14288.939,-2.05,0.075,4.509,3.7209284,B
14288.939,-1.75,0.075,4.298,3.2407932,B
14588.143,-0.93,0.075,3.75,2.131333,B
14256.076,-0.86,0.075,3.691,2.1609828,B
14927.944,-1.28,0.075,4.089,2.391395,B
14256.076,-0.77,0.075,3.596,2.0732484,B
14621.771,-2.21,0.075,4.673,3.825175,B
14588.143,-1.02,0.075,3.842,2.2215257,B
14621.771,-1.41,0.075,4.157,2.6463745,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14621.771,-1.71,0.075,4.335,3.0384445,B
14288.939,-1.65,0.075,4.235,3.0949335,B
14962.356,-2.77,0.075,5.197,4.7277155,B
14927.944,-0.99,0.075,3.802,2.0924318,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14554.591,-0.74,0.075,3.553,1.9617846,B
14288.939,-1.65,0.075,4.235,3.0949335,B
14962.356,-2.07,0.075,4.636,3.424927,B
14588.143,-1.02,0.075,3.842,2.2215257,B
14288.939,-1.95,0.075,4.436,3.5534592,B
14621.771,-2.51,0.075,4.927,4.3918886,B
14288.939,-2.75,0.075,5.088,5.136311,B
14962.356,-1.77,0.075,4.441,2.9829867,B
14288.939,-1.85,0.075,4.365,3.393527,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14288.939,-3.35,0.075,5.712,6.7709765,B
14288.939,-1.15,0.075,3.935,2.458393,B
14588.143,-1.12,0.075,3.931,2.326223,B
14288.939,-2.15,0.075,4.579,3.8962903,B
14962.356,-1.57,0.075,4.32,2.7205162,B
14288.939,-2.65,0.075,4.999,4.905139,B
14288.939,-2.25,0.075,4.657,4.079917,B
14621.771,-2.31,0.075,4.748,4.00545,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14962.356,-1.67,0.075,4.379,2.84873,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14288.939,-1.85,0.075,4.365,3.393527,B
14962.356,-1.67,0.075,4.379,2.84873,B
14621.771,-2.01,0.075,4.526,3.4886012,B
14288.939,-1.15,0.075,3.935,2.458393,B
14621.771,-1.91,0.075,4.466,3.3315883,B
14190.575,-0.59,0.075,3.424,1.925978,B
14962.356,-3.77,0.075,6.269,7.4929237,B
14288.939,-1.75,0.075,4.298,3.2407932,B
14288.939,-1.15,0.075,3.935,2.458393,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14962.356,-1.77,0.075,4.441,2.9829867,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14962.356,-2.17,0.075,4.702,3.5863388,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14927.944,-1.28,0.075,4.089,2.391395,B
14621.771,-1.41,0.075,4.157,2.6463745,B
14962.356,-2.07,0.075,4.636,3.424927,B
14288.939,-1.65,0.075,4.235,3.0949335,B
14554.591,-0.64,0.075,3.436,1.8734897,B
14962.356,-2.57,0.075,5.029,4.3117275,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14962.356,-1.57,0.075,4.32,2.7205162,B
14288.939,-2.25,0.075,4.657,4.079917,B
14288.939,-1.05,0.075,3.861,2.347747,B
14962.356,-1.47,0.075,4.255,2.5980728,B
14588.143,-1.12,0.075,3.931,2.326223,B
14621.771,-1.61,0.075,4.281,2.901692,B
14621.771,-2.01,0.075,4.526,3.4886012,B
14962.356,-3.37,0.075,5.827,6.2323427,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14962.356,-1.67,0.075,4.379,2.84873,B
14554.591,-0.74,0.075,3.553,1.9617846,B
14288.939,-1.15,0.075,3.935,2.458393,B
14256.076,-0.96,0.075,3.779,2.262827,B
14554.591,-0.64,0.075,3.436,1.8734897,B
14288.939,-1.15,0.075,3.935,2.458393,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14962.356,-1.87,0.075,4.504,3.1235704,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14621.771,-1.61,0.075,4.281,2.901692,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14256.076,-0.77,0.075,3.596,2.0732484,B
14621.771,-2.31,0.075,4.748,4.00545,B
14288.939,-1.15,0.075,3.935,2.458393,B
14621.771,-2.71,0.075,5.102,4.81561,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14962.356,-1.67,0.075,4.379,2.84873,B
14927.944,-1.09,0.075,3.905,2.191045,B
14288.939,-1.05,0.075,3.861,2.347747,B
14962.356,-1.57,0.075,4.32,2.7205162,B
14621.771,-1.61,0.075,4.281,2.901692,B
14962.356,-3.47,0.075,5.945,6.526064,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14554.591,-0.64,0.075,3.436,1.8734897,B
14288.939,-1.15,0.075,3.935,2.458393,B
14288.939,-1.85,0.075,4.365,3.393527,B
14962.356,-1.87,0.075,4.504,3.1235704,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14288.939,-2.15,0.075,4.579,3.8962903,B
14288.939,-3.25,0.075,5.587,6.4662323,B
14288.939,-2.15,0.075,4.579,3.8962903,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14621.771,-2.31,0.075,4.748,4.00545,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14962.356,-1.87,0.075,4.504,3.1235704,B
14288.939,-1.65,0.075,4.235,3.0949335,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14962.356,-2.47,0.075,4.936,4.1176677,B
14621.771,-1.61,0.075,4.281,2.901692,B
14621.771,-2.91,0.075,5.294,5.2802114,B
14621.771,-3.3,0.075,5.709,6.319043,B
14927.944,-1.28,0.075,4.089,2.391395,B
14288.939,-1.05,0.075,3.861,2.347747,B
14962.356,-1.47,0.075,4.255,2.5980728,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14288.939,-1.05,0.075,3.861,2.347747,B
14621.771,-1.31,0.075,4.089,2.5272682,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14962.356,-1.47,0.075,4.255,2.5980728,B
14288.939,-3.45,0.075,5.813,7.090083,B
14621.771,-1.41,0.075,4.157,2.6463745,B
14621.771,-3.11,0.075,5.488,5.7896366,B
14554.591,-0.58,0.075,3.385,1.8224319,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14288.939,-1.05,0.075,3.861,2.347747,B
14256.076,-0.86,0.075,3.691,2.1609828,B
14962.356,-2.17,0.075,4.702,3.5863388,B
14288.939,-1.15,0.075,3.935,2.458393,B
14288.939,-2.15,0.075,4.579,3.8962903,B
14288.939,-1.05,0.075,3.861,2.347747,B
14962.356,-2.57,0.075,5.029,4.3117275,B
14288.939,-1.95,0.075,4.436,3.5534592,B
14288.939,-1.05,0.075,3.861,2.347747,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14621.771,-1.61,0.075,4.281,2.901692,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14288.939,-1.85,0.075,4.365,3.393527,B
14554.591,-0.58,0.075,3.385,1.8224319,B
14621.771,-2.11,0.075,4.602,3.6530137,B
14621.771,-2.41,0.075,4.839,4.194221,B
14621.771,-3.51,0.075,5.904,6.9606743,B
14288.939,-1.05,0.075,3.861,2.347747,B
14288.939,-1.85,0.075,4.365,3.393527,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14962.356,-2.57,0.075,5.029,4.3117275,B
14256.076,-0.77,0.075,3.596,2.0732484,B
14554.591,-0.58,0.075,3.385,1.8224319,B
14288.939,-1.05,0.075,3.861,2.347747,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14962.356,-2.96,0.075,5.398,5.1600194,B
14288.939,-1.75,0.075,4.298,3.2407932,B
14288.939,-2.55,0.075,4.908,4.6843715,B
14288.939,-1.95,0.075,4.436,3.5534592,B
14588.143,-1.02,0.075,3.842,2.2215257,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14962.356,-2.77,0.075,5.197,4.7277155,B
14288.939,-1.15,0.075,3.935,2.458393,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14962.356,-1.57,0.075,4.32,2.7205162,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14962.356,-2.77,0.075,5.197,4.7277155,B
14621.771,-2.21,0.075,4.673,3.825175,B
14962.356,-1.67,0.075,4.379,2.84873,B
14962.356,-1.47,0.075,4.255,2.5980728,B
14288.939,-2.05,0.075,4.509,3.7209284,B
14962.356,-2.27,0.075,4.77,3.7553577,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14962.356,-1.97,0.075,4.567,3.2707798,B
14256.076,-0.77,0.075,3.596,2.0732484,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14621.771,-2.01,0.075,4.526,3.4886012,B
14893.61,-0.78,0.075,3.533,1.9083205,B
14962.356,-1.47,0.075,4.255,2.5980728,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14621.771,-3.3,0.075,5.709,6.319043,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14962.356,-1.97,0.075,4.567,3.2707798,B
14621.771,-1.61,0.075,4.281,2.901692,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14288.939,-1.15,0.075,3.935,2.458393,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14621.771,-2.01,0.075,4.526,3.4886012,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14962.356,-1.47,0.075,4.255,2.5980728,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14256.076,-0.96,0.075,3.779,2.262827,B
14256.076,-0.86,0.075,3.691,2.1609828,B
14554.591,-0.58,0.075,3.385,1.8224319,B
14554.591,-0.58,0.075,3.385,1.8224319,B
14962.356,-1.57,0.075,4.32,2.7205162,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14927.944,-0.99,0.075,3.802,2.0924318,B
14621.771,-1.31,0.075,4.089,2.5272682,B
14962.356,-2.17,0.075,4.702,3.5863388,B
14588.143,-0.84,0.075,3.651,2.0448022,B
14256.076,-0.96,0.075,3.779,2.262827,B
14927.944,-1.28,0.075,4.089,2.391395,B
14288.939,-2.15,0.075,4.579,3.8962903,B
14962.356,-2.77,0.075,5.197,4.7277155,B
14927.944,-0.9,0.075,3.703,2.0074804,B
14256.076,-0.96,0.075,3.779,2.262827,B
14288.939,-1.75,0.075,4.298,3.2407932,B
14288.939,-3.35,0.075,5.712,6.7709765,B
14962.356,-1.67,0.075,4.379,2.84873,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14321.879,-3.55,0.075,5.92,7.390117,B
14621.771,-1.61,0.075,4.281,2.901692,B
14588.143,-0.93,0.075,3.75,2.131333,B
14288.939,-1.15,0.075,3.935,2.458393,B
14288.939,-2.05,0.075,4.509,3.7209284,B
14288.939,-1.95,0.075,4.436,3.5534592,B
14927.944,-1.09,0.075,3.905,2.191045,B
14621.771,-2.21,0.075,4.673,3.825175,B
14621.771,-1.91,0.075,4.466,3.3315883,B
14621.771,-2.01,0.075,4.526,3.4886012,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14962.356,-1.77,0.075,4.441,2.9829867,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14621.771,-2.21,0.075,4.673,3.825175,B
14893.61,-0.78,0.075,3.533,1.9083205,B
14962.356,-1.57,0.075,4.32,2.7205162,B
14927.944,-1.28,0.075,4.089,2.391395,B
14962.356,-3.77,0.075,6.269,7.4929237,B
14288.939,-1.15,0.075,3.935,2.458393,B
14621.771,-1.81,0.075,4.399,3.181642,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14621.771,-2.21,0.075,4.673,3.825175,B
14621.771,-2.21,0.075,4.673,3.825175,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14962.356,-2.96,0.075,5.398,5.1600194,B
14621.771,-1.51,0.075,4.219,2.7710943,B
14256.076,-0.96,0.075,3.779,2.262827,B
14962.356,-1.57,0.075,4.32,2.7205162,B
14621.771,-1.41,0.075,4.157,2.6463745,B
14962.356,-3.07,0.075,5.502,5.4281435,B
14256.076,-0.96,0.075,3.779,2.262827,B
14288.939,-2.35,0.075,4.736,4.2721972,B
14621.771,-1.31,0.075,4.089,2.5272682,B
14621.771,-1.61,0.075,4.281,2.901692,B
14288.939,-2.25,0.075,4.657,4.079917,B
14288.939,-2.15,0.075,4.579,3.8962903,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14962.356,-1.67,0.075,4.379,2.84873,B
14621.771,-1.31,0.075,4.089,2.5272682,B
14288.939,-1.75,0.075,4.298,3.2407932,B
14962.356,-1.57,0.075,4.32,2.7205162,B
14621.771,-2.41,0.075,4.839,4.194221,B
14288.939,-1.35,0.075,4.059,2.6955743,B
14288.939,-1.15,0.075,3.935,2.458393,B
14962.356,-2.07,0.075,4.636,3.424927,B
14288.939,-2.15,0.075,4.579,3.8962903,B
14288.939,-1.15,0.075,3.935,2.458393,B
14962.356,-1.47,0.075,4.255,2.5980728,B
14588.143,-1.12,0.075,3.931,2.326223,B
14288.939,-1.15,0.075,3.935,2.458393,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14927.944,-1.28,0.075,4.089,2.391395,B
14927.944,-1.28,0.075,4.089,2.391395,B
14288.939,-1.85,0.075,4.365,3.393527,B
14256.076,-0.96,0.075,3.779,2.262827,B
14621.771,-1.91,0.075,4.466,3.3315883,B
14554.591,-0.58,0.075,3.385,1.8224319,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14621.771,-1.31,0.075,4.089,2.5272682,B
14288.939,-2.15,0.075,4.579,3.8962903,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14588.143,-0.84,0.075,3.651,2.0448022,B
14288.939,-2.55,0.075,4.908,4.6843715,B
14288.939,-1.75,0.075,4.298,3.2407932,B
14621.771,-1.21,0.075,4.015,2.4135222,B
14962.356,-1.57,0.075,4.32,2.7205162,B
14288.939,-2.55,0.075,4.908,4.6843715,B
14256.076,-0.86,0.075,3.691,2.1609828,B
14962.356,-1.47,0.075,4.255,2.5980728,B
14288.939,-1.05,0.075,3.861,2.347747,B
14288.939,-1.05,0.075,3.861,2.347747,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14962.356,-1.67,0.075,4.379,2.84873,B
14288.939,-1.15,0.075,3.935,2.458393,B
14621.771,-2.01,0.075,4.526,3.4886012,B
14288.939,-3.05,0.075,5.39,5.897274,B
14288.939,-1.45,0.075,4.117,2.8226128,B
14288.939,-1.55,0.075,4.181,2.9556384,B
14962.356,-1.37,0.075,4.177,2.4811401,B
14621.771,-1.41,0.075,4.157,2.6463745,B
14621.771,-1.81,0.075,4.399,3.181642,B
14288.939,-1.25,0.075,4.003,2.5742536,B
14962.356,-2.07,0.075,4.636,3.424927,B
14621.771,-2.21,0.075,4.673,3.825175,B
